vol_frac,order
0.29064449541284404, 0.055404553485383756
0.29064449541284404, 0.0209237758707721
0.29064449541284404, 0.009315055527511218
0.31417201834862385, 0.06916445818610106
0.31417201834862385, 0.0425699352179032
0.31417201834862385, 0.010229681978798588
0.34281422018348623, 0.05997128975265009
0.34281422018348623, 0.02598939929328603
0.34281422018348623, 0.007520980565370872
0.37452522935779814, 0.5712127378060323
0.37452522935779814, 0.5336246687279151
0.37452522935779814, 0.5078568273599192
0.37452522935779814, 0.4801319199057714
0.37452522935779814, 0.45190826742946877
0.37452522935779814, 0.42019851658941754
0.37452522935779814, 0.3846470503877748
0.37452522935779814, 0.355512893319872
0.37452522935779814, 0.3221612742932862
0.37452522935779814, 0.29144213780918715
0.37452522935779814, 0.2646834511189634
0.37452522935779814, 0.2384172555948174
0.37452522935779814, 0.2122331419316843
0.37452522935779814, 0.1848764302540804
0.37452522935779814, 0.15715621319199058
0.37452522935779814, 0.13056169022379271
0.37452522935779814, 0.10396716725559485
0.37452522935779814, 0.07474602473498226
0.37452522935779814, 0.050809390599585
0.4093050458715596, 0.64843359375
0.4093050458715596, 0.6118897232037691
0.4093050458715596, 0.5852952002355712
0.4093050458715596, 0.5587006772673734
0.4093050458715596, 0.5307480725987793
0.4093050458715596, 0.5150331272084806
0.44817660550458716, 0.7520752815812721
0.44817660550458716, 0.7146562131919906
0.44817660550458716, 0.6880616902237927
0.44817660550458716, 0.6652429328621908
0.49420871559633023, 0.7902978051100844
0.49420871559633023, 0.759308745583039
0.49420871559633023, 0.7289501829883898
0.547401376146789, 0.8640452002355714
0.547401376146789, 0.8374506772673735
0.547401376146789, 0.8108561542991756
0.547401376146789, 0.7868882508833923
0.6108233944954128, 0.9109960247349824
0.6108233944954128, 0.8747158421672557
0.6844747706422019, 0.9231441401649
0.6844747706422019, 0.8903113957597174
0.6844747706422019, 0.8635527090694937
0.7509655963302753, 0.9996444346289755
