vol_frac,order
0.005661505132850242, 0.03643101222826095
0.01792042931907062, 0.03251271350931684
0.019100644122383242, 0.0226222826086957
0.029961555353069186, 0.06164430682259325
0.029888553408480956, 0.04686141304347835
0.02983468867418143, 0.035953804347826135
0.030768344068706405, 0.02229174901185782
0.02972695920558241, 0.014138586956521815
0.04509037842190017, 0.05898097826086962
0.06148919753086421, 0.034741847826087024
0.0808565619967794, 0.054133152173913124
0.10008627214170693, 0.045649456521739185
0.12086010466988728, 0.07110054347826095
0.12080623993558776, 0.06019293478260873
0.12075237520128823, 0.04928532608695657
0.1206985104669887, 0.03837771739130441
0.12062792302106029, 0.024083759590792897
0.15372956253354808, 0.0371657608695653
0.18406139291465384, 0.04686141304347835
0.21586096605577282, 0.0750249741200828
0.2158076713186617, 0.06423278985507253
0.21575380658436216, 0.05332518115942031
0.21569994185006264, 0.04241757246376815
0.2156460771157631, 0.03150996376811599
0.21558977046169076, 0.02010786631846423
0.2159193907675792, 0.0868559782608696
0.21554875009585156, 0.011801242236024911
0.2586221551261407, 0.09291576086956527
0.2585293947633905, 0.07413178741265541
0.25845723593964337, 0.05951962560386481
0.25840337120534385, 0.04861201690821265
0.2583495064710443, 0.03770440821256049
0.25829663923182444, 0.026998792270531424
0.2582630568974772, 0.020198369565217478
0.3053613011367994, 0.08009282802795042
0.3052869699409555, 0.06504076086956528
0.305233105206656, 0.054133152173913124
0.30517924047235645, 0.04322554347826091
0.3051253757380569, 0.03231793478260875
0.3050705966332678, 0.021225166062802003
0.3050273995546809, 0.01247775764895337
0.35224571330589854, 0.09668629227053144
0.352192014820779, 0.08581234903381652
0.35213798383729955, 0.07487107487922706
0.352084119103, 0.0639634661835749
0.3520302543687005, 0.05305585748792274
0.351976389634401, 0.04214824879227058
0.3519103503447707, 0.02877529264214057
0.35185581939580873, 0.017732775477340756
0.3523348228663447, 0.11473097826086964
0.4005721281119803, 0.12653529050207057
0.40049787529074976, 0.11149909420289861
0.4004440105564503, 0.10059148550724639
0.4003901458221508, 0.08968387681159423
0.40033628108785124, 0.07877626811594207
0.4002824163535518, 0.06786865942028991
0.4002285516192522, 0.056961050724637696
0.4001746868849527, 0.046053442028985536
0.4001198894279814, 0.03495695699228313
0.40007009240088964, 0.02487305900621123
0.45003541804453273, 0.38660150184394415
0.4499616612989803, 0.37166576086956526
0.4499077965646807, 0.36075815217391305
0.44985393183038125, 0.34985054347826094
0.4498000670960818, 0.33894293478260873
0.4497462023617822, 0.32803532608695657
0.4496926701258426, 0.3171950483091788
0.44964306612052596, 0.30715023723257423
0.4495819149221687, 0.2947671195652174
0.4495077243073621, 0.2797435200668897
0.4494449588477367, 0.2670335144927537
0.4493768899870738, 0.25324957020851824
0.44916702821869503, 0.21075256211180127
0.4490040660225444, 0.17775271739130438
0.4489324334071392, 0.1632471127717391
0.4488730616687542, 0.1512243357487923
0.4501167412482976, 0.40306945060632954
0.4493152844873861, 0.24077445652173918
0.44912248293842505, 0.20173214285714292
0.4487407273215246, 0.12442663043478269
0.4492404723564145, 0.22562500000000008
0.49818256843800335, 0.38014945652173915
0.535307340311326, 0.37166576086956526
0.5657965030701989, 0.4132212195413283
0.5657233877770111, 0.3984153726708075
0.5656518056301069, 0.3839199879227053
0.5655979408958074, 0.3730123792270532
0.5655440761615079, 0.362104770531401
0.5654902114272083, 0.35119716183574884
0.5654368454404487, 0.3403905495169083
0.565368257263151, 0.32650144361413047
0.5653339371980678, 0.31955163043478263
0.5984667337627484, 0.33894293478260873
0.6200086813481743, 0.34839885929288106
0.6249043856574941, 0.3963174434685559
0.6248318587105626, 0.3816307367149759
0.624777993976263, 0.3707231280193237
0.6249245782532015, 0.36058501552795036
0.624820960308439, 0.3302326338143954
0.6250220477724102, 0.42014402173913046
0.624528287707998, 0.32015760869565224
0.6285213745111572, 0.34825768633540377
