163.80547621769887,173.10139980292064,167.38145680120505,169.64594036601773,146.60714487381094,168.35112086324483,177.010761372012,164.52694954476075,160.45590285853586,99.8224351122253,170.97134360475238,169.1596434385161,168.22190916394516,169.88583543180457,163.3795525633421,172.94483852767706,63.450150986990266,163.43510386918786,167.78936290330807,156.53643981437543,176.85386342789175,175.27680347479176,171.703942782964,172.70072927753688,161.79781964897848,177.65356874785073,157.06326230941002,75.92056091040462,174.96757215625135,146.38617165394368,172.6135351068164,157.3504980807919,160.643575683861,174.3234190507017,170.95686043396444,166.7937222836748,88.71100740578986,170.08720706807873,174.6050886275117,165.96366927567567,167.68254763873486,168.16000516033762,80.19276397418386,170.8237728461922,172.03206766212844,178.41928302614707,155.7929493241532,173.9530888323125,175.8263145215906,170.3927132666412,164.35101620360578,171.69591815498225,156.1167943517297,166.4376732023828,163.30057405420987,176.57582731238597,154.06947647267057,165.0229709426596,170.0745332150141,129.9072430747712,171.4924623067876,167.79879985883238,165.494970254622,162.2418142717774,179.2331227881396,163.75566836404647,175.96020061719216,170.19882359001008,159.78821526246276,173.24634203186767,164.71009931390302,174.58294785096876,175.35535022947738,148.93634509146662,156.79799929114972,155.16317918889646,167.28365876013007,174.5026155144452,162.4183784452596,170.60631942366672,165.7127404013433,177.03072167464035,179.4983966537292,87.86355574928523,164.94156878789948,161.54387149702015,154.46409070341133,161.8710415200577,156.17878549643203,73.66143363446183,169.010058413172,167.8775706020707,179.6305648469902,173.71701504566505,173.12956731961899,164.86960797885956,163.17514679549507,176.177828800523,167.4793372102364,174.76772307678118,161.65271061898136,173.19167450684958,166.48374300484733,167.69264102318738,177.58299465365118,171.01955823731427,158.95331848043878,173.42285312846246,169.67477330019616,84.58698124845748,169.4024874445972,171.89500522413795,167.38095985818646,174.42117752506036,174.05806658419814,172.36726813196697,176.59383353977472,102.55040604933062,74.50032206819175,167.239848642371,173.19941043697128,162.97559612598943,175.0155036376045,170.4208047782875,164.71290518262634,158.85983218921436,168.36187529347086,163.08221713618033,168.04927693337046,161.0115086224292,173.48158870732593,nan,164.46286091090235,168.0464229443285,171.5910333370857,168.70343558246373,177.98316173975496,170.70855039514177,159.53053889777559,172.6855743403759,170.66071621350872,158.48044347053016,168.04686637794083,177.629854436011,171.13431534929924,166.8475222651437,163.16562182403592,157.6444306588126,173.2785311759105,166.52241883286567,178.37084912920747,175.57012574475525,176.72370894352167,172.14341485353324,170.80189702555688,128.8683178132246,156.95441799672454,149.251215660683,167.1386904504844,174.8732933589348,166.10497234600285,177.59033914985184,68.07879425592631,171.93032098253545,159.07490449304746,165.57590241227004,159.02048084035124,167.8469162756453,79.34931111067627,175.23470714508696,171.22691330706002,173.32993891101916,167.3630106429522,119.24124344796901,176.13101723618905,169.6206678749291,169.2681546179149,103.26475152270739,165.47341431809403,169.1496617144694,170.53688731250904,152.79310467840372,157.80782613463612,173.27450539072734,175.93830014354134,168.68339152223334,170.59156042189937,162.09895476944286,155.79326005516998,167.58692609968105,151.1340759551568,160.4595327210472,169.69364524899586,171.97446305786644,173.3793388040361,158.7905989919884,170.8944199137999,168.60126605917552,170.7606638753864,154.38891305165592,166.87748824233657,162.21707088818917,159.5075589815184,170.11618546506304,165.95519529124422,170.5080226150682,165.34575580308822,91.2248165552123,175.4323217159227,160.64907213895506,154.34842936294964,167.08917593959384,87.16217857026993,170.08511310364884,170.08200626676282,166.07696197952882,178.3844508473296,167.66741761496283,166.27898867483992,160.16954809115467,174.23258066312218,165.4211146529951,172.56838760919067,167.16521830921917,165.89195868260387,161.68224362432494,169.31292163646296,166.21347065138588,160.20949203732704,164.3308216905089,167.81376279284584,178.106538919184,177.15218083875385,164.20038691118205,171.47745482699634,169.43710649854665,173.77216649247254,170.4732341308693,177.58640692825335,173.65381064384536,175.13392895905793,162.18401626485507,171.7092915678585,171.3427855271253,76.30383678944212,174.1719734345066,173.21612534044962,162.20588308065552,171.0315202262212,173.5731905878993,161.1166331031697,147.97184235025037,178.31070008578084,150.91818773149848,166.61275703834568,177.6690618799106,177.70132276944517,153.4589856893784,158.44267191119343,167.84759936874178,166.17013019844805,174.23788480905705,172.12059843503897,169.22753605509448,152.37010769772618,175.67142839453376,166.67713755014822,170.3786783277226,160.42205443609328,168.21563881495976,81.96740001994999,171.45002753378296,170.8267043091647,158.3130285165262,172.2148265791317,171.76009879906664,167.56093936839238,166.6899690170029,162.2778788594226,165.23914214054585,172.6261881262439,166.4915766271133,154.94019300528882,173.95806579239715,172.93135061165003,112.45070556732246,168.34433977969246,164.9247733235545,176.62277531348576,161.67116803320155,84.86746399098105,163.58776695587167,172.59679279775895,169.21771281960002,163.23834831236184,107.35047074179964,173.09058404523992,171.09982435514738,162.74863116853632,170.41517395228217,175.9048000695246,170.37832976173598,161.1199380040371,172.91849825466545,77.90910251325998,79.22382547888132,176.31488541172047,175.1024060513982,170.83363906276387,170.3122641675533,175.91428651353382,85.67736337868922,160.6199025233512,162.27765386085923,158.47582748968367,173.37935390014164,153.37770501528306,167.21796768627894,150.03736596959595,179.79420974531484,155.97955173675413,176.61044452641323,160.2180503204904,163.405340417868,170.88367031965743,171.5559996613173,171.88846522253655,160.59568397562617,158.07528891181389,179.1751393931104,87.12941344957103,165.98841463199764,172.80975973307295,165.8915881678844,169.9556443728052,170.50993205575304,172.8842051156927,168.98079366906452,171.7912452320437,173.14070521270386,179.38456316617064,173.86602303794064,159.4951142901775,150.70349138560704,168.84111393247431,168.36790665402907,129.60792814992294,163.31434936402695,165.63727723053114,169.9731230612188,167.90277042560874,167.6190976517102,171.55774129669095,142.17393530524905,166.97947936255258,164.07351537408718,176.36127037165843,172.27120044256793,170.63557688501663,154.5987697868966,174.99921249847557,153.06842069581876,161.21971891544436,173.85422126479673,172.45954942242108,163.29998034777563,174.18069507223098,169.72908570273265,171.59596335804454,170.60762283051943,168.87661357179604,172.4881995691223,173.59542505812144,166.17613733352127,169.35632751368283,171.76790851089348,172.83800899243212,172.04767021172157,173.32220252784742,166.2675526382185,169.34641972428906,175.067527017065,128.52365903735608,165.51950519720486,163.7464202426076,177.475299044886,176.1626101244596,174.3929848533068,168.7188496043558,163.2297266255204,164.85338417611743,159.87814019838595,163.00217040612975,172.97024158737366,169.25221312696306,174.12044598359392,164.43554216404908,174.6995814857266,172.02937627610243,79.49369423836097,176.42535700033613,165.72206467772642,154.52730026966458,171.38915959566148,178.80862165252415,170.1946042423058,113.24357528497804,159.333696623305,169.85947628115005,164.02857836564706,168.47064765250957,74.15369891656061,170.0712907649663,171.0565244523774,167.14363422529632,169.52611365818154,170.35109425414112,160.540959699928,164.72911244620366,168.7172180573187,174.9140171940658,175.9052601165949,81.93173951272252,166.16486211107764,108.76350614935214,155.98791521988497,167.83614751793132,175.71485224218821,175.02102521049483,167.6738123549245,66.18162685990185,173.9004674678575,170.7649939874286,172.86810059995062,170.95668767386,176.53018565231955,170.45608829166974,162.40521379321092,176.73230799101782,170.19038734186498,170.54863823318544,65.59139105566145,171.35350116585994,162.0039535667142,172.47288690848248,169.42330095068016,133.89829227349944,167.41688154918862,170.2888577786116,168.07411034759622,152.85774711348841,162.7394623277824,170.33495538503928,168.64210620025597,163.6080714723005,171.8044610880062,170.43389249786827,149.1393655049544,123.37207626253624,160.2613904636012,80.45304975732188,175.0504444019527,173.4623565780352,159.72728137103775,169.84465291639526,78.47303649166747,178.5144456526388,176.7607931250705,147.78752359835119,150.78439039733203,170.59853854033565,168.73734778327776,177.97984231490335,155.11708338098984,162.16407576615404,161.84751218995115,169.05643968935988,166.67554421461367,164.83095243475864,161.999767280549,172.0832133275695,175.64482788828857,171.69903708998154,172.21273565803227,171.87134507542638,170.68685167879428,170.97624060021772,162.71774492811994,177.8418376419346,75.0273651816166,84.20420841358015,164.04253326827512,177.02796466583914,169.90183113707394,155.36000459836694,175.24781929045088,163.03069367986762,172.5603550137415,164.01370692262628,170.801513877706,159.1539232490358,170.55640124594322,nan,162.93753691675064,173.5095916684807,174.01261343101086,168.65099767912622,168.17846752269742,169.4767182551417,160.12418503193877,155.79491671169492,167.3286909259845,176.91947509653002,176.5351268807737,170.2025402109162,170.2698032896445,160.5232074167591,172.52538352086916,171.90169790810617,174.21294212080554,76.76954830331744,171.35690202254145,170.12262356983766,166.53879257125575,81.95761813786628,171.62892478895515,154.90688487639352,175.690426781062,167.3191879620561,168.32608330832426,166.21457117506142,166.8440748768542,155.38782299972166,176.27270982012894,177.18207008209473,157.91750954035084,168.3619774566293,161.31915215039652,171.54058154788237,170.6707383384637,162.4149190506282,176.12644847743718,153.1731478105628,175.3067995718246,170.94094964029844,174.7721074068505,178.29433242564383,159.62709497959636,170.5447864668858,161.91988141001647,177.10972391545786,160.64802391648283,167.22499477652204,170.55210984163702,177.0681201049348,88.25671852425768,175.50439280928904,166.76400452836975,175.4076048135346,170.12732987243942,169.34817204761353,159.58995061899404,172.37082128815263,174.1625359091189,176.96171615865336,76.50212024171424,166.333078593665,171.45462028643206,80.49354021624914,148.4937745051191,66.86783513388195,163.05821632113904,172.5331592735602,172.9166644472128,172.28095088473967,171.99915397930292,176.58076105453802,167.12701551561597,174.42104990627308,160.71896933499667,159.83667452006858,177.93781909800109,169.5331378293425,169.395763767487,164.99458959532507,158.18988210352552,164.72840770149625,172.19163769010981,150.7818198987082,168.9728711134106,139.16301879975182,167.06084081802183,161.4192281336839,174.9052578319424,170.02903652561557,167.89217007925726,171.89084926568955,164.79708899073856,177.73707548258685,166.18802209625403,170.80535902135944,155.80926675824074,171.6240135930343,163.0783476116283,173.8408455322997,167.73232917160675,160.3943056574287,167.65625709044156,162.9472971298641,154.4764118722115,169.8833609370973,90.5159075518044,162.45282547443801,160.4627463973737,172.2865887750021,171.25210706671598,168.44285773114854,164.6078254091932,168.4738260530099,172.43371256134247,170.34130786075377,169.12089257714868,159.71755671262778,165.29942264421467,170.7953264180341,169.10882415557703,178.27420435308593,159.31393357825945,157.71361156866755,173.16962725157447,170.52151426189934,164.80430604214953,172.9755391981622,170.1017588989972,156.4296228847157,174.4954424399501,177.21453758541062,173.34927552292578,177.8464310583355,111.47001215722105,173.4111674846078,150.32732205648722,145.653130067719,168.56404692503276,171.38756673655757,161.82223206507982,175.2811034435601,172.24931409151114,166.92197414523574,171.7248950967895,158.02284073555,144.80378647365507,174.2654607218954,166.9884081083588,176.8945851289499,169.36694950579718,174.33135489730378,173.2881756785263,175.83396540385783,173.04269652532352,173.12846489671196,168.9730790755175,175.43828027073062,170.62479067101978,174.80136957440882,169.63794947789577,166.49614786082864,172.45889420055008,167.95746278752895,167.433328796486,172.20480460159132,168.04947411750805,166.82035520577833,178.1008492849187,166.52045971123485,162.16666541114958,151.70818420086084,141.70033131186796,177.36516922537976,170.68185721721878,157.32031162298415,171.03269245088194,73.03969246610772,167.35382937946997,176.03866968810974,161.65247983193865,176.0555715681363,163.36838745394954,171.46114396656725,171.38913857781785,164.4735249850461,166.88827491360766,173.90625918090262,156.7940408154381,165.55023102906432,164.75706449206527,162.56790086962042,174.04434543246882,179.3312789750828,175.37993478215458,83.87842750034802,165.98942963359738,160.9214110232584,168.7202808140891,170.22876034434196,176.5782735809171,170.71311608241476,171.3816660557774,161.67468972475865,161.13619390924302,166.74323495509023,158.17059921044157,178.33615650018072,166.05957793880256,78.51512266612089,167.93487815947637,162.31621780183227,169.860974567053,174.64289918506043,158.74638038610868,166.22785614759857,159.17511854679222,175.88245860998015,169.42945361566626,166.04545119037456,160.4421414537474,166.06383052921257,166.2799259384682,157.1456690691972,165.8481800230973,166.11855219549372,172.611254781431,173.37684073315924,163.8750724680632,160.34394131862558,163.4146664062931,169.99138702916002,165.4216465497082,170.58696640028768,175.0318736769172,165.4191274872425,81.62290695198945,166.08301348994226,169.8326150705046,176.18381617725302,171.67588730181723,167.7025912495854,75.50972134570178,166.57396167404806,170.58321088985562,125.96388149272627,170.02350402601328,169.73451914007006,164.61162831008028,166.38181428776733,175.02438187206275,146.9501982884791,173.8729413620236,161.76727908016824,176.09714982118967,161.47625523749804,171.4812768783942,171.6946334644605,147.6828997163643,174.27965034240552,173.61524726296116,161.87228950287317,159.02619779939312,171.0014968783722,164.80590885914032,166.18886335401254,164.10726234913474,175.85166045618962,164.9219307588747,174.5364978635159,159.19582380070608,168.65220703202115,177.38534434911872,161.86365651409818,176.6957007939982,161.12383872815715,160.91220336683236,168.97476180009082,166.82407045408817,177.4517441787885,158.08348805669317,173.45094049980685,162.61880537558955,143.40430531635897,175.64703628286136,168.71588307308087,161.32024902911783,167.86592438253098,166.3393903582514,169.906988171431,176.9644800226183,113.79583246088514,165.1712614815747,112.2106313607688,171.1212237026249,166.93542432331026,177.8264312586185,167.9526744866281,166.1264740964291,169.1902115760711,162.59197400809094,169.31447482948596,161.65419230653006,158.99974022131738,168.1572315856576,92.02848477124485,174.70953187758843,157.75922060234691,167.48440930012504,160.45843265187256,167.03458928082324,166.64987551186593,164.27824253623996,168.6305375617074,166.9949986966457,167.70578534513774,176.77871558036512,167.41174511994188,166.7537518289695,174.36984040422396,177.12985597729227,165.14069257091177,147.87863267603643,172.1087642497971,169.07111506102441,158.98684633831652,177.09222670100414,97.89285542060937,178.46357437177295,161.6450472765085,167.76817922838086,168.03479456850326,166.95689442633082,110.45933449589708,166.26640237763627,171.46163158785512,163.291113828753,156.17669118654015,158.5200100629464,166.6954849936109,173.4762955210639,167.79952569469665,171.5932198775834,163.71847287234797,166.98626595826394,174.1558858874118,169.1182666910082,172.8779856343192,166.20894004609022,173.9970756840921,178.01765125651005,165.30381535374565,156.73413361184615,177.1318217533583,159.88428008985568,178.80168163078952,178.62170666580943,163.37343523525175,169.79777391890798,174.8776060713312,172.00897422518963,169.2788764855341,91.25882523312983,164.40229466749645,176.08407965593446,141.58387659710084,166.10748106744788,179.68093011926996,76.78165527941832,174.93280582904234,152.13441775723956,169.30671136676497,102.77046667426423,154.13267514085564,175.51377045477346,176.45199779079806,156.31129075332345,173.48049479474048,175.4342616362634,171.87918555348932,161.98380947817625,169.77507705498076,168.7815355693792,82.18146234475157,176.1483353383963,174.08971566846074,171.2295617480005,173.37515212303197,161.2142748843739,179.62260773260425,167.27591738321965,159.33987016309,174.23240026820469,151.35536314541284,159.44143871635873,141.255909170748,85.78730062749057,168.13278749690613,170.95067404406598,174.81113001020677,83.56042652501033,149.82593282748795,168.05365639250763,165.82094568375092,64.40173956788169,168.72930971965656,169.24661899516244,166.30666571799998,177.26816237837974,165.2909467115612,148.50710032071456
