 390.71881713   25.85667472  -76.65783894
  390.07469693   25.14514155  -76.45977403
  389.43057673   24.43360838  -76.26170912
 ...
 -195.9900056    45.47961364  423.6921443 
 -195.44445348   44.73474649  424.0206954 
 -194.89890137   43.98987934  424.34924651
