 47.07819601 -18.22090026 -15.92749475
  46.79598294 -17.87352782 -16.79932512
  46.51376988 -17.52615539 -17.67115548
 ...
  46.54270001   8.07157436  32.5718116 
  46.46508776   8.41479678  33.48645618
  46.3874755    8.75801921  34.40110075
