-1.73423278  0.32828946 -2.48282082
 -1.59283055 -0.26558728 -1.71619455
 -1.45142832 -0.85946401 -0.94956829
 -1.3100261  -1.45334075 -0.18294202
 -1.16862387 -2.04721748  0.58368425
 -1.02722164 -2.64109422  1.35031051
 -0.88581941 -3.23497095  2.11693678
 -0.74441719 -3.82884769  2.88356305
 -0.60301496 -4.42272442  3.65018932
 -0.46161273 -5.01660116  4.41681558
